tract_name,pop_total,pop_total_25plus,median_household_income,median_inc_2544,median_inc_4564,pop_white_m_15-17,pop_white_m_18-19,pop_white_f_15-17,pop_white_f_18-19,pop_black_m_15-17,pop_black_m_18-19,pop_black_f_15-17,pop_black_f_18-19,pop_amerindian_m_15-17,pop_amerindian_m_18-19,pop_amerindian_f_15-17,pop_amerindian_f_18-19,pop_asian_m_15-17,pop_asian_m_18-19,pop_asian_f_15-17,pop_asian_f_18-19,pop_nativehawaii_m_15-17,pop_nativehawaii_m_18-19,pop_nativehawaii_f_15-17,pop_nativehawaii_f_18-19,pop_otherrace_m_15-17,pop_otherrace_m_18-19,pop_otherrace_f_15-17,pop_otherrace_f_18-19,pop_tworaces_m_15-17,pop_tworaces_m_18-19,pop_tworaces_f_15-17,pop_tworaces_f_18-19,pop_hispanic_m_15-17,pop_hispanic_m_18-19,pop_hispanic_f_15-17,pop_hispanic_f_18-19,fips_state_code,fips_county_code,tract
"Census Tract 203, Anderson County, Tennessee",3831,2434,52222,55753,52708,10,45,40,54,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,53,0,20,0,0,0,47,001,020300
"Census Tract 207, Anderson County, Tennessee",1592,1184,25652,37188,18750,12,21,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,001,020700
"Census Tract 210, Anderson County, Tennessee",6438,4322,46129,42148,52069,162,60,92,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,47,001,021000
"Census Tract 213.01, Anderson County, Tennessee",3355,2248,49730,48438,61094,97,14,81,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,47,001,021301
"Census Tract 213.02, Anderson County, Tennessee",7593,5339,62296,59844,76673,111,128,180,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,47,001,021302
"Census Tract 801.02, Sevier County, Tennessee",7144,4718,51934,56700,53676,152,38,197,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,7,0,0,0,0,0,47,155,080102
"Census Tract 802.01, Sevier County, Tennessee",8117,5514,56491,51406,67965,203,60,188,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,65,0,0,50,0,15,0,0,47,155,080201
"Census Tract 802.02, Sevier County, Tennessee",5839,3901,58699,57068,67093,179,87,113,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,27,0,0,0,47,155,080202
"Census Tract 202.02, Anderson County, Tennessee",4027,2978,50949,50580,89583,12,0,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,45,0,47,001,020202
"Census Tract 9801, Anderson County, Tennessee",0,0,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,001,980100
"Census Tract 9504.01, Bedford County, Tennessee",5547,3639,47356,46389,53319,108,19,142,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,22,0,47,4,18,0,42,5,36,31,47,003,950401
"Census Tract 9504.02, Bedford County, Tennessee",6868,4452,39097,40784,51372,161,33,100,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,16,0,27,0,47,003,950402
"Census Tract 103.01, Blount County, Tennessee",5628,4032,39851,33785,49375,79,11,71,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,47,009,010301
"Census Tract 103.02, Blount County, Tennessee",3184,2340,56768,55688,68068,16,5,14,25,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,010302
"Census Tract 110.01, Blount County, Tennessee",6320,4366,46594,40429,63423,129,100,150,91,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,011001
"Census Tract 110.02, Blount County, Tennessee",4246,3184,68654,73114,75667,31,13,104,27,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,47,009,011002
"Census Tract 113.01, Blount County, Tennessee",6431,4769,60284,58750,74273,189,65,68,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,47,009,011301
"Census Tract 113.02, Blount County, Tennessee",5630,3980,51393,58235,31983,128,52,51,87,0,0,0,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,33,47,009,011302
"Census Tract 114.01, Blount County, Tennessee",1668,1377,35913,60577,32434,19,0,0,20,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,011401
"Census Tract 114.02, Blount County, Tennessee",4517,3555,47056,42778,59136,14,16,91,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,011402
"Census Tract 115.01, Blount County, Tennessee",1698,1307,55726,64940,57277,18,0,33,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,011501
"Census Tract 115.02, Blount County, Tennessee",4326,3027,59044,63476,76050,96,36,53,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,009,011502
"Census Tract 115.03, Blount County, Tennessee",6955,5241,60509,74853,66849,76,69,108,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,33,0,0,0,47,009,011503
"Census Tract 116.03, Blount County, Tennessee",4905,3580,55479,68600,57227,110,2,53,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,011603
"Census Tract 116.04, Blount County, Tennessee",3897,2820,63806,66000,81208,82,38,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,47,009,011604
"Census Tract 116.05, Blount County, Tennessee",3154,2540,70833,74792,85156,18,12,28,14,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,47,009,011605
"Census Tract 9801, Blount County, Tennessee",5,2,-666666666,-666666666,-666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,980100
"Census Tract 9802, Blount County, Tennessee",12,12,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,009,980200
"Census Tract 114.01, Bradley County, Tennessee",8774,5609,62089,70272,72567,182,27,195,138,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,72,0,0,0,0,0,0,11,47,011,011401
"Census Tract 604, Washington County, Tennessee",6175,4953,58497,59107,79607,114,30,63,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,47,179,060400
"Census Tract 609, Washington County, Tennessee",5900,3151,22673,21496,22917,163,21,253,132,4,31,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,47,179,060900
"Census Tract 618, Washington County, Tennessee",6590,4948,49675,61833,55607,90,101,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,179,061800
"Census Tract 615, Washington County, Tennessee",8032,5584,50272,52689,57344,171,158,98,140,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,47,179,061500
"Census Tract 606, Washington County, Tennessee",7548,4350,36983,37040,43952,104,25,107,173,29,0,0,59,24,0,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,27,12,24,11,23,12,47,179,060600
"Census Tract 610, Washington County, Tennessee",2301,1608,31750,31818,22083,14,18,23,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,179,061000
"Census Tract 601, Washington County, Tennessee",3424,2170,16827,23975,14283,53,66,10,77,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,18,47,179,060100
"Census Tract 607, Washington County, Tennessee",1933,21,-666666666,-666666666,-666666666,0,296,13,522,3,56,7,82,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,37,0,39,0,10,7,25,47,179,060700
"Census Tract 613, Washington County, Tennessee",8343,5870,52537,48889,77000,121,63,47,81,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,47,179,061300
"Census Tract 608, Washington County, Tennessee",3186,1825,36896,32375,38977,33,8,19,74,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,0,47,179,060800
"Census Tract 612, Washington County, Tennessee",3598,2398,33782,36553,44013,30,33,113,14,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,47,179,061200
"Census Tract 611, Washington County, Tennessee",4453,3131,39345,70227,49741,50,32,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,179,061100
"Census Tract 9684, Weakley County, Tennessee",5305,3839,32718,29000,44597,21,6,157,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,183,968400
"Census Tract 9683, Weakley County, Tennessee",2310,1685,38750,39861,43214,42,15,24,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,183,968300
"Census Tract 9687, Weakley County, Tennessee",1532,1040,30156,37788,45500,48,27,28,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,183,968700
"Census Tract 9680, Weakley County, Tennessee",1069,820,47688,66719,38235,18,3,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,183,968000
"Census Tract 9685, Weakley County, Tennessee",4550,3114,39432,41716,45625,97,13,57,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,2,8,0,47,183,968500
"Census Tract 9686, Weakley County, Tennessee",3560,2474,37614,33125,42683,44,10,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,5,0,0,0,47,183,968600
"Census Tract 9630, Benton County, Tennessee",3298,2547,32625,53681,26555,65,54,49,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,005,963000
"Census Tract 9631, Benton County, Tennessee",2879,2237,42292,42448,44938,59,8,31,0,55,0,54,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,47,005,963100
"Census Tract 9506, Bedford County, Tennessee",6687,4528,36233,53333,34023,109,69,94,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,22,0,22,0,11,0,11,0,47,003,950600
"Census Tract 9505, Bedford County, Tennessee",6758,4117,48233,36908,50699,35,16,44,50,44,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0,0,0,0,0,112,0,15,49,47,003,950500
"Census Tract 9550, Clay County, Tennessee",5081,3775,30422,45000,26346,44,6,95,59,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,027,955000
"Census Tract 403.03, Tipton County, Tennessee",6926,4414,79661,98000,93773,225,161,62,0,92,19,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,26,47,167,040303
"Census Tract 403.04, Tipton County, Tennessee",6948,4309,54489,49150,64000,213,45,173,36,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,130,0,0,0,31,0,0,47,167,040304
"Census Tract 9250, Van Buren County, Tennessee",2625,1945,47197,41685,50938,54,28,35,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,175,925000
"Census Tract 9252, Van Buren County, Tennessee",3050,2215,41919,51154,40489,45,19,54,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,47,175,925200
"Census Tract 9301, Warren County, Tennessee",3590,2475,41250,44808,48864,39,53,12,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,41,47,177,930100
"Census Tract 9302, Warren County, Tennessee",6280,4491,40024,72637,37296,99,20,36,16,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,39,0,0,0,47,177,930200
"Census Tract 9303, Warren County, Tennessee",2549,1697,49083,51250,65556,38,14,66,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,47,177,930300
"Census Tract 9304, Warren County, Tennessee",5850,3953,33838,35139,37261,72,44,72,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,82,0,0,47,177,930400
"Census Tract 9305, Warren County, Tennessee",5181,3636,27410,36515,24338,77,33,155,39,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,27,5,3,4,0,5,0,0,14,22,3,20,0,47,177,930500
"Census Tract 9306, Warren County, Tennessee",4003,2797,32786,35833,35048,44,29,37,31,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,47,177,930600
"Census Tract 9307, Warren County, Tennessee",5036,3330,51014,60880,55739,83,42,88,15,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,47,177,930700
"Census Tract 9308, Warren County, Tennessee",6121,3947,34302,36576,53693,205,79,158,37,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,46,34,47,177,930800
"Census Tract 9309, Warren County, Tennessee",1600,1105,33750,35000,40208,21,33,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,22,47,177,930900
"Census Tract 605.01, Washington County, Tennessee",5075,3449,31590,31402,34522,136,46,98,75,0,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,179,060501
"Census Tract 605.02, Washington County, Tennessee",5440,3696,39244,37675,42000,90,143,32,57,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,47,179,060502
"Census Tract 614.01, Washington County, Tennessee",5686,4001,61016,45329,80179,125,86,110,59,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,47,179,061401
"Census Tract 614.02, Washington County, Tennessee",6868,4892,57721,70750,72878,55,0,55,52,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,4,15,0,0,0,15,0,0,47,179,061402
"Census Tract 616.01, Washington County, Tennessee",4160,3049,63750,74107,71375,49,10,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,179,061601
"Census Tract 616.02, Washington County, Tennessee",8809,6400,51274,54875,58490,78,123,135,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,47,179,061602
"Census Tract 617.01, Washington County, Tennessee",6613,4911,71445,83952,103438,66,54,68,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,0,13,0,0,47,179,061701
"Census Tract 617.02, Washington County, Tennessee",7216,5041,43525,49583,50313,130,193,124,14,0,0,0,0,13,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,179,061702
"Census Tract 619.01, Washington County, Tennessee",6678,4720,41768,54271,36481,103,48,134,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,179,061901
"Census Tract 619.02, Washington County, Tennessee",4909,3527,48363,48672,53256,91,20,77,29,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,47,179,061902
"Census Tract 620, Washington County, Tennessee",3500,2615,31784,33819,24879,36,59,41,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,8,47,179,062000
"Census Tract 9681.01, Weakley County, Tennessee",3269,2055,34352,33333,48621,80,3,35,16,7,0,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,47,183,968101
"Census Tract 9681.02, Weakley County, Tennessee",2000,1400,57472,58750,67500,69,16,45,18,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,47,183,968102
"Census Tract 9682.01, Weakley County, Tennessee",4830,3308,45000,67820,55694,48,33,66,114,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22,9,0,0,47,183,968201
"Census Tract 9682.02, Weakley County, Tennessee",2641,297,10433,-666666666,-666666666,12,360,0,534,0,116,7,79,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,11,0,13,47,183,968202
"Census Tract 112.01, Hamilton County, Tennessee",11387,8167,79279,97396,103068,132,110,104,64,0,10,19,0,0,0,0,0,37,0,0,19,0,0,0,0,53,0,0,0,0,0,0,0,53,0,0,0,47,065,011201
"Census Tract 113.11, Hamilton County, Tennessee",8935,6545,70156,79568,78750,67,52,168,0,29,35,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,47,065,011311
"Census Tract 113.14, Hamilton County, Tennessee",5723,3909,77429,71806,92031,154,47,69,31,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,24,8,0,0,47,065,011314
"Census Tract 116, Hamilton County, Tennessee",5215,3728,39071,40938,41406,29,56,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,47,065,011600
"Census Tract 14, Hamilton County, Tennessee",1913,1196,30750,26679,37768,4,18,0,37,24,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,47,065,001400
"Census Tract 18, Hamilton County, Tennessee",2363,1890,41034,51607,57589,8,0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,47,065,001800
"Census Tract 26, Hamilton County, Tennessee",2238,1507,25357,24911,23393,0,22,0,14,20,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,37,0,0,20,47,065,002600
"Census Tract 104.31, Hamilton County, Tennessee",7123,5350,57801,62500,82750,59,51,181,27,0,0,44,0,0,0,0,0,19,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,47,065,010431
"Census Tract 114.02, Hamilton County, Tennessee",6564,4540,42991,42109,58839,0,10,38,1,59,146,108,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,49,58,47,065,011402
"Census Tract 106, Hamilton County, Tennessee",2882,2194,42527,52171,50256,19,5,30,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,14,0,47,065,010600
"Census Tract 23, Hamilton County, Tennessee",1194,763,21419,30643,20662,3,4,0,0,21,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,47,065,002300
"Census Tract 28, Hamilton County, Tennessee",3432,2616,54654,51650,68750,38,7,67,7,15,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,065,002800
"Census Tract 29, Hamilton County, Tennessee",2718,1736,36369,32431,43452,19,19,0,0,12,80,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,47,065,002900
"Census Tract 12, Hamilton County, Tennessee",3288,2076,24966,30236,35521,0,0,0,0,39,31,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,47,065,001200
"Census Tract 25, Hamilton County, Tennessee",4683,2305,20550,24669,22599,32,8,0,0,46,45,66,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,47,065,002500
"Census Tract 104.33, Hamilton County, Tennessee",4479,3197,41228,31821,79000,22,0,27,0,0,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,065,010433
"Census Tract 192, Davidson County, Tennessee",3781,2569,43608,57344,36985,0,0,38,0,38,0,38,49,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,12,0,32,0,0,0,47,037,019200
"Census Tract 191.16, Davidson County, Tennessee",6723,4758,58613,58100,66500,70,19,23,0,31,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,31,38,14,0,47,037,019116
"Census Tract 191.17, Davidson County, Tennessee",4667,3024,76000,77125,88438,20,26,0,23,25,28,44,6,0,0,0,0,0,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,019117
"Census Tract 191.18, Davidson County, Tennessee",6193,4125,52357,51866,54813,18,32,31,10,17,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,36,0,0,0,47,037,019118
"Census Tract 193, Davidson County, Tennessee",3244,1358,10485,10291,11468,2,2,9,0,85,20,50,52,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,27,0,0,0,0,0,0,0,47,037,019300
"Census Tract 194, Davidson County, Tennessee",4373,3557,62276,79917,23625,0,0,0,7,43,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,019400
"Census Tract 195, Davidson County, Tennessee",6544,5543,67333,65435,128694,0,16,0,0,16,27,0,26,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,47,037,019500
"Census Tract 196, Davidson County, Tennessee",4259,2846,56292,57375,62386,13,30,38,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0,63,46,31,0,47,037,019600
"Census Tract 9801, Davidson County, Tennessee",0,0,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,980100
"Census Tract 9802, Davidson County, Tennessee",0,0,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,037,980200
"Census Tract 9550.01, Decatur County, Tennessee",1931,1457,39375,53571,37308,36,26,46,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,039,955001
"Census Tract 9550.02, Decatur County, Tennessee",4505,3015,29037,26007,48362,74,43,54,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,47,039,955002
"Census Tract 9551.01, Decatur County, Tennessee",1901,1381,42099,68309,40167,60,8,11,15,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,47,039,955101
"Census Tract 1020.04, Montgomery County, Tennessee",5804,3362,57727,58438,66600,111,17,91,14,44,13,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,19,0,23,0,0,0,47,125,102004
"Census Tract 1020.05, Montgomery County, Tennessee",5461,3326,57540,57912,59524,64,10,65,130,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,47,125,102005
"Census Tract 1020.06, Montgomery County, Tennessee",8374,5076,69329,77250,61691,58,20,110,22,0,62,10,0,0,0,0,0,0,0,0,46,0,0,0,0,17,0,15,0,37,40,0,0,45,16,77,5,47,125,102006
"Census Tract 9801, Montgomery County, Tennessee",277,63,-666666666,-666666666,-666666666,0,18,0,0,0,11,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,125,980100
"Census Tract 9301, Moore County, Tennessee",3707,2714,54625,62209,72724,40,24,98,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,127,930100
"Census Tract 9302, Moore County, Tennessee",2595,1852,48661,72557,54500,64,22,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,127,930200
"Census Tract 9503.01, Overton County, Tennessee",4500,3205,34826,56806,39792,10,45,96,25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,8,0,0,47,133,950301
"Census Tract 9503.02, Overton County, Tennessee",2731,1932,33102,60574,33750,90,37,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,133,950302
"Census Tract 9301, Perry County, Tennessee",3029,2132,27317,24809,44766,30,61,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,47,135,930100
"Census Tract 9302, Perry County, Tennessee",4853,3446,33075,32112,46210,123,25,98,40,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,47,135,930200
"Census Tract 9251, Pickett County, Tennessee",5071,3950,39313,52652,38590,138,46,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,137,925100
"Census Tract 9502.01, Polk County, Tennessee",2210,1519,44833,63194,75806,41,20,53,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,47,139,950201
"Census Tract 9502.02, Polk County, Tennessee",5883,4199,42419,64453,45093,128,81,82,65,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,47,139,950202
"Census Tract 3.01, Putnam County, Tennessee",2833,2019,53631,67000,63654,43,35,81,10,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,141,000301
"Census Tract 3.02, Putnam County, Tennessee",6722,3538,23805,33261,30696,93,129,42,46,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,25,16,0,0,25,0,47,141,000302
